ProteinGroupId	q-value	posterior_error_prob	score	numPeptides	proteinIds
ACOM027280-PA	0.828283	NA	1.698459	1	ACOM027280-PA,AGAP009112-PA,AGAP009112-RA_1+,CUFF.10719.1_3+
ACOM036856-PA	0.828283	NA	1.697634	1	ACOM036856-PA,AGAP002523-PA,AGAP002523-RA_1+,CUFF.4259.1_3+
TCONS_00003917_1+	0.828283	NA	1.697167	1	TCONS_00003917_1+
CUFF.9975.1_2+	0.828283	NA	1.697104	1	CUFF.9975.1_2+,CUFF.9975.2_3+,CUFF.9975.3_1+,CUFF.9975.4_1+
AGAP013007-RA_3+	0.828283	NA	1.692636	1	AGAP013007-RA_3+,CUFF.4192.1_3+
CUFF.7993.1_2+	0.828283	NA	1.692040	1	CUFF.7993.1_2+
AGAP008903-RA_1+	0.828283	NA	1.690390	1	AGAP008903-RA_1+,CUFF.10437.1_3+
CUFF.6205.1_1+	0.828283	NA	1.689340	2	CUFF.6205.1_1+,CUFF.6205.2_2+,CUFF.6205.3_1+,CUFF.6205.5_2+,CUFF.6205.6_2+,CUFF.6205.7_1+
AGAP003449-RA_2+	0.828283	NA	1.683101	1	AGAP003449-RA_2+,CUFF.5147.1_3+,CUFF.5147.2_3+
AGAP011990-RA_2+	0.828283	NA	1.677869	1	AGAP011990-RA_2+
CUFF.496.1_1+	0.828283	NA	1.675301	1	CUFF.496.1_1+,CUFF.496.2_1+,CUFF.496.3_2+,CUFF.496.4_1+,CUFF.496.6_2+,CUFF.496.7_1+
CUFF.496.5_3+	0.828283	NA	1.675301	2	CUFF.496.5_3+
AGAP000314-PA	0.828283	NA	1.674618	1	AGAP000314-PA,AGAP000314-RA_1+,AGAP000314-RB_1+,CUFF.16189.1_2+,CUFF.16189.2_2+
AGAP000875-RA_3+	0.828283	NA	1.671575	1	AGAP000875-RA_3+
AGAP012097-RA_2+	0.828283	NA	1.670766	1	AGAP012097-RA_2+,CUFF.9033.1_2+,CUFF.9033.2_2+,CUFF.9033.3_2+
ACOM027471-PA	0.828283	NA	1.668598	1	ACOM027471-PA,AGAP010731-PA,AGAP010731-RA_2+,CUFF.7372.1_3+
ACOM037745-PA	0.828283	NA	1.662202	1	ACOM037745-PA
CUFF.11072.2_3+	0.828283	NA	1.657931	1	CUFF.11072.2_3+,CUFF.11072.6_3+,CUFF.11072.7_2+,CUFF.11072.9_2+
AGAP002015-RA_2+	0.828283	NA	1.657350	1	AGAP002015-RA_2+,AGAP002015-RB_2+,CUFF.3754.1_1+,CUFF.3754.2_1+,CUFF.3754.3_3+
AGAP001225-RA_2+	0.828283	NA	1.657038	1	AGAP001225-RA_2+,CUFF.3026.1_1+
sp|Q04233|GIS4_YEAST	0.828283	NA	1.646609	1	sp|Q04233|GIS4_YEAST
sp|P40547|VID28_YEAST	0.828283	NA	1.635964	1	sp|P40547|VID28_YEAST
sp|P32900|SKG6_YEAST	0.828283	NA	1.635538	1	sp|P32900|SKG6_YEAST
CUFF.16102.3_2+	0.828283	NA	1.624914	1	CUFF.16102.3_2+,CUFF.16102.4_2+
ACOM026467-PA	0.828283	NA	1.623648	1	ACOM026467-PA,AGAP012181-PA,AGAP012181-PB,AGAP012181-RA_1+,CUFF.9118.1_2+,CUFF.9118.2_2+
ACOM030493-PA	0.828283	NA	1.621037	2	ACOM030493-PA
CUFF.5908.1_3+	0.828283	NA	1.620058	1	CUFF.5908.1_3+,CUFF.5908.2_1+,CUFF.5908.3_1+,CUFF.5908.4_2+
AGAP010641-RA_2+	0.828283	NA	1.619356	1	AGAP010641-RA_2+,CUFF.7277.1_3+
AGAP008515-RA_1+	0.828283	NA	1.617845	1	AGAP008515-RA_1+,CUFF.10017.1_1+
ACOM038723-PA	0.828283	NA	1.605624	1	ACOM038723-PA,AGAP000467-PA,AGAP000467-PB,AGAP000467-RA_1+,CUFF.16784.1_1+,CUFF.16784.2_3+,CUFF.16784.3_3+,CUFF.16784.4_1+
AGAP002324-RA_1+	0.828283	NA	1.604138	1	AGAP002324-RA_1+,CUFF.4046.1_2+,CUFF.4046.3_2+
ACOM031208-PA	0.828283	NA	1.602353	1	ACOM031208-PA,AGAP005715-PA,AGAP005715-PB,AGAP005715-RA_1+,AGAP005715-RB_3+
AGAP008074-RA_1+	0.828283	NA	1.601025	1	AGAP008074-RA_1+,CUFF.9691.1_3+
AGAP011177-RA_1+	0.828283	NA	1.599797	1	AGAP011177-RA_1+,CUFF.7936.3_1+,CUFF.7936.4_2+,CUFF.7936.6_2+
sp|P41809|HKR1_YEAST	0.828283	NA	1.599378	1	sp|P41809|HKR1_YEAST
ACOM040825-PA	0.828283	NA	1.598904	1	ACOM040825-PA,AGAP010393-PA,AGAP010393-RA_3+,CUFF.6831.1_2+,CUFF.6831.2_2+,CUFF.6831.3_2+
CUFF.15803.1_1+	0.828283	NA	1.598034	1	CUFF.15803.1_1+
AGAP028253-RA_2+	0.828283	NA	1.593780	1	AGAP028253-RA_2+
TCONS_00021610_3+	0.828283	NA	1.590403	1	TCONS_00021610_3+
CUFF.17574.1_2+	0.828283	NA	1.589242	1	CUFF.17574.1_2+,CUFF.17574.2_2+
AGAP009268-RA_2+	0.828283	NA	1.587426	1	AGAP009268-RA_2+
CUFF.9568.4_2+	0.828283	NA	1.587310	1	CUFF.9568.4_2+
CUFF.11076.10_1+	0.828283	NA	1.585019	1	CUFF.11076.10_1+,CUFF.11076.5_2+,CUFF.11076.6_3+,CUFF.11076.7_2+,CUFF.11076.8_2+,CUFF.11076.9_3+
ACOM024810-PA	0.828283	NA	1.582399	1	ACOM024810-PA,AGAP006024-PA,AGAP006024-RA_2+,CUFF.1594.1_1+,CUFF.1594.2_2+,CUFF.1594.3_1+,CUFF.1594.4_3+
ACOM035796-PA	0.828283	NA	1.581400	1	ACOM035796-PA,AGAP003283-PA,AGAP003283-RA_1+,AGAP012597-PA,AGAP012597-RA_1+,CUFF.5078.2_2+,CUFF.5078.3_1+,CUFF.5078.4_3+,CUFF.5078.5_2+,CUFF.5078.6_1+,CUFF.5078.7_3+
AGAP010078-RA_3+	0.828283	NA	1.581050	1	AGAP010078-RA_3+,CUFF.11901.1_2+
ACOM032446-PA	0.828283	NA	1.575994	1	ACOM032446-PA,AGAP009522-PA,AGAP009522-RA_1+,CUFF.11227.10_3+,CUFF.11227.11_2+,CUFF.11227.2_1+,CUFF.11227.3_1+,CUFF.11227.4_1+,CUFF.11227.7_1+,CUFF.11227.8_1+,CUFF.11227.9_1+
ACOM033201-PA	0.828283	NA	1.570868	1	ACOM033201-PA,CUFF.6122.1_1+,CUFF.6122.3_1+,CUFF.6122.4_2+
ACOM038281-PA	0.828283	NA	1.570172	1	ACOM038281-PA,AGAP004835-PA,AGAP004835-RA_1+,CUFF.422.1_2+,CUFF.422.2_1+,CUFF.422.3_2+
CUFF.7679.1_2+	0.828283	NA	1.568960	1	CUFF.7679.1_2+
AGAP003428-PB	0.828283	NA	1.563407	1	AGAP003428-PB,AGAP003428-RB_3+,CUFF.5120.1_3+,CUFF.5120.2_3+,CUFF.5120.3_3+,CUFF.5120.4_2+,CUFF.5120.5_2+,CUFF.5120.6_1+,CUFF.5120.7_2+
AGAP011627-RA_1+	0.828283	NA	1.560289	1	AGAP011627-RA_1+,CUFF.8592.1_1+,CUFF.8592.2_1+,CUFF.8592.3_3+,CUFF.8592.4_3+
AGAP003503-RA_2+	0.828283	NA	1.555309	1	AGAP003503-RA_2+
AGAP004588-RA_3+	0.828283	NA	1.554933	1	AGAP004588-RA_3+,CUFF.6298.1_2+
AGAP000585-RA_3+	0.828283	NA	1.551970	1	AGAP000585-RA_3+,CUFF.16587.1_1+,CUFF.16587.2_1+,CUFF.16587.3_2+,CUFF.16587.4_2+
sp|P41695|BUB1_YEAST	0.828283	NA	1.547555	1	sp|P41695|BUB1_YEAST
AGAP013509-RA_3+	0.828283	NA	1.546866	1	AGAP013509-RA_3+
AGAP003785-RC_3+	0.828283	NA	1.533473	1	AGAP003785-RC_3+,AGAP003785-RD_3+
AGAP013746-RA_2+	0.828283	NA	1.532538	1	AGAP013746-RA_2+
CUFF.16792.1_2+	0.828283	NA	1.531856	1	CUFF.16792.1_2+
AGAP009540-RA_3+	0.828283	NA	1.529559	1	AGAP009540-RA_3+
CUFF.2877.3_1+	0.828283	NA	1.528197	1	CUFF.2877.3_1+
AGAP010850-RA_3+	0.828283	NA	1.526895	1	AGAP010850-RA_3+
CUFF.7517.1_2+	0.828283	NA	1.526895	2	CUFF.7517.1_2+
AGAP000017-PA	0.828283	NA	1.526790	1	AGAP000017-PA,AGAP000017-PB,AGAP000017-PC,AGAP000017-RA_1+,CUFF.15855.10_1+,CUFF.15855.1_1+,CUFF.15855.2_1+,CUFF.15855.3_1+,CUFF.15855.4_1+,CUFF.15855.5_2+,CUFF.15855.6_3+,CUFF.15855.7_2+,CUFF.15855.8_1+
ACOM027344-PA	0.828283	NA	1.525112	1	ACOM027344-PA,AGAP009078-PA
AGAP010042-PA	0.828283	NA	1.519206	1	AGAP010042-PA,AGAP010042-RA_1+,CUFF.11980.1_1+,CUFF.11980.2_2+,CUFF.11980.3_3+,CUFF.11980.4_2+,CUFF.11980.5_3+,CUFF.11980.6_1+,CUFF.11980.7_3+,CUFF.11980.8_3+
AGAP008488-RA_2+	0.828283	NA	1.519042	1	AGAP008488-RA_2+,CUFF.10038.1_1+,CUFF.10038.2_3+
ACOM038290-PA	0.828283	NA	1.518480	1	ACOM038290-PA,AGAP004854-PA,AGAP004854-RA_2+
CUFF.10607.1_1+	0.828283	NA	1.517110	1	CUFF.10607.1_1+,CUFF.10607.2_1+,CUFF.10607.3_3+,CUFF.10607.5_1+,CUFF.10607.6_1+
sp|P41735|COQ7_YEAST	0.828283	NA	1.515403	1	sp|P41735|COQ7_YEAST
sp|Q12493|NKP1_YEAST	0.828283	NA	1.512880	1	sp|Q12493|NKP1_YEAST
sp|P40036|GIP2_YEAST	0.828283	NA	1.509200	1	sp|P40036|GIP2_YEAST
ACOM034826-PA	0.828283	NA	1.509015	1	ACOM034826-PA,AGAP003808-PA,AGAP003808-RA_1+
ACOM038883-PA	0.828283	NA	1.507886	1	ACOM038883-PA,AGAP005639-PA,AGAP005639-PB,AGAP005639-RA_1+,CUFF.1179.1_1+
AGAP006839-RA_2+	0.828283	NA	1.506890	1	AGAP006839-RA_2+
AGAP001255-RA_3+	0.828283	NA	1.500179	1	AGAP001255-RA_3+,CUFF.3059.1_3+,CUFF.3059.2_3+
ACOM042574-PA	0.828283	NA	1.489514	1	ACOM042574-PA,AGAP012410-PA,AGAP012410-RA_1+,CUFF.9318.1_2+
ACOM032435-PA	0.828283	NA	1.488052	1	ACOM032435-PA,AGAP009520-PA,AGAP009520-RA_1+,CUFF.11135.1_2+
AGAP008851-RA_2+	0.828283	NA	1.486979	2	AGAP008851-RA_2+,CUFF.10429.1_1+
CUFF.10429.2_2+	0.828283	NA	1.486979	3	CUFF.10429.2_2+,CUFF.10429.3_3+
sp|Q12050|ELG1_YEAST	0.828283	NA	1.481212	1	sp|Q12050|ELG1_YEAST
CUFF.1256.1_2+	0.834437	NA	1.479897	1	CUFF.1256.1_2+,CUFF.1256.2_2+,CUFF.1256.3_1+,CUFF.1256.4_3+,CUFF.1256.5_1+,CUFF.1256.6_2+
CUFF.1574.1_1+	0.834437	NA	1.469398	1	CUFF.1574.1_1+
AGAP013298-RA_2+	0.834437	NA	1.464344	1	AGAP013298-RA_2+
sp|Q08969|GRE1_YEAST	0.834437	NA	1.461520	1	sp|Q08969|GRE1_YEAST
AGAP006216-RA_2+	0.834437	NA	1.459856	1	AGAP006216-RA_2+,AGAP006216-RB_2+,CUFF.1779.1_1+
AGAP005943-RA_3+	0.836066	NA	1.451915	1	AGAP005943-RA_3+,CUFF.1556.1_3+,CUFF.1556.2_3+,CUFF.1556.3_3+,CUFF.1556.4_2+,CUFF.1556.6_2+
TCONS_00023162_3+	0.836066	NA	1.451279	1	TCONS_00023162_3+
CUFF.2441.1_3+	0.836066	NA	1.449999	1	CUFF.2441.1_3+,CUFF.2441.2_2+,CUFF.2441.3_1+,CUFF.2441.4_2+,CUFF.2441.5_2+,CUFF.2441.6_3+
AGAP004302-PA	0.839869	NA	1.447629	1	AGAP004302-PA,AGAP004302-RA_1+,CUFF.5978.1_3+,CUFF.5978.2_1+
AGAP012616-RA_3+	0.841424	NA	1.444977	1	AGAP012616-RA_3+,CUFF.13875.1_2+,CUFF.13875.2_2+
CUFF.4045.1_3+	0.841424	NA	1.444934	1	CUFF.4045.1_3+,CUFF.4045.2_3+
ACOM042520-PA	0.841424	NA	1.443511	1	ACOM042520-PA,AGAP005906-PA,AGAP005906-RA_3+
sp|Q08746|RRS1_YEAST	0.853503	NA	1.437464	1	sp|Q08746|RRS1_YEAST
CUFF.15931.11_3+	0.853503	NA	1.423395	1	CUFF.15931.11_3+,CUFF.15931.12_3+,CUFF.15931.16_3+,CUFF.15931.17_3+,CUFF.15931.18_1+,CUFF.15931.20_3+,CUFF.15931.21_1+,CUFF.15931.2_2+,CUFF.15931.4_3+,CUFF.15931.5_3+,CUFF.15931.8_2+
AGAP011079-RA_1+	0.853503	NA	1.413327	1	AGAP011079-RA_1+,CUFF.7775.1_2+,CUFF.7775.2_2+,CUFF.7775.3_3+
ACOM039449-PA	0.853503	NA	1.411088	1	ACOM039449-PA
ACOM027129-PA	0.853503	NA	1.410793	1	ACOM027129-PA,AGAP009177-PA,AGAP009177-RA_2+
AGAP003756-RA_2+	0.854037	NA	1.402363	1	AGAP003756-RA_2+
AGAP010160-RA_1+	0.854037	NA	1.395103	1	AGAP010160-RA_1+,CUFF.12010.1_1+,CUFF.12010.2_3+
AGAP012981-RA_2+	0.854037	NA	1.393666	1	AGAP012981-RA_2+,CUFF.4929.1_3+,CUFF.4929.2_1+,CUFF.4929.3_3+
ACOM031536-PA	0.854037	NA	1.393236	1	ACOM031536-PA,AGAP006915-PA,AGAP006915-RA_2+
CUFF.16877.5_1+	0.854037	NA	1.390828	1	CUFF.16877.5_1+
AGAP005999-RA_1+	0.854037	NA	1.387313	1	AGAP005999-RA_1+
AGAP000926-RA_2+	0.854037	NA	1.385074	1	AGAP000926-RA_2+,AGAP000926-RB_2+,CUFF.17140.10_1+,CUFF.17140.13_2+,CUFF.17140.14_2+,CUFF.17140.15_1+,CUFF.17140.3_3+,CUFF.17140.4_2+,CUFF.17140.5_2+,CUFF.17140.6_2+,CUFF.17140.7_2+,CUFF.17140.8_1+,CUFF.17140.9_2+
CUFF.17140.11_1+	0.854037	NA	1.385074	2	CUFF.17140.11_1+
AGAP006776-RA_3+	0.854617	NA	1.376766	1	AGAP006776-RA_3+,CUFF.2282.1_2+,CUFF.2282.2_1+
CUFF.1525.1_2+	0.854617	NA	1.369293	1	CUFF.1525.1_2+,CUFF.1525.3_1+,CUFF.1525.4_2+
CUFF.11104.2_1+	0.854617	NA	1.367900	1	CUFF.11104.2_1+
sp|P16474|BIP_YEAST	0.854617	NA	1.365846	1	sp|P16474|BIP_YEAST
CUFF.11369.1_2+	0.854617	NA	1.365177	1	CUFF.11369.1_2+,CUFF.11369.2_2+,CUFF.11369.3_1+
ACOM023689-PA	0.854617	NA	1.364494	1	ACOM023689-PA,AGAP001895-PA,AGAP001895-PB,AGAP001895-RA_1+,CUFF.3662.1_3+,CUFF.3662.2_2+,CUFF.3662.3_3+,CUFF.3662.4_1+
ACOM043207-PA	0.854617	NA	1.364020	1	ACOM043207-PA,AGAP001715-PA,AGAP001715-RA_1+
AGAP005743-RA_2+	0.854617	NA	1.356628	1	AGAP005743-RA_2+
sp|P40487|DPH1_YEAST	0.854617	NA	1.355703	1	sp|P40487|DPH1_YEAST
CUFF.7935.1_1+	0.854617	NA	1.351863	1	CUFF.7935.1_1+,CUFF.7935.2_1+,CUFF.7935.3_2+
ACOM032788-PA	0.854617	NA	1.350920	1	ACOM032788-PA
CUFF.2680.1_1+	0.854617	NA	1.348251	1	CUFF.2680.1_1+,CUFF.2680.2_1+,CUFF.2680.3_2+,CUFF.3967.1_1+,CUFF.3967.3_2+
AGAP003738-RA_2+	0.854617	NA	1.341255	1	AGAP003738-RA_2+
ACOM041994-PA	0.854617	NA	1.339516	1	ACOM041994-PA,AGAP002238-PA,AGAP002238-PB,AGAP002238-RB_1+,CUFF.3986.2_1+,CUFF.3986.4_1+,CUFF.3986.5_1+,CUFF.3986.8_1+
ACOM043228-PA	0.854617	NA	1.334342	1	ACOM043228-PA,ACOM043228-PB,AGAP002732-PA,AGAP002732-PB,AGAP002732-PC,AGAP002732-RA_1+,CUFF.4503.3_2+,CUFF.4503.4_1+
CUFF.5535.3_2+	0.854617	NA	1.333918	1	CUFF.5535.3_2+
CUFF.3198.1_2+	0.854617	NA	1.333313	2	CUFF.3198.1_2+,CUFF.3198.3_2+
AGAP006956-RA_3+	0.854617	NA	1.327471	1	AGAP006956-RA_3+
AGAP001690-RA_2+	0.854617	NA	1.327132	1	AGAP001690-RA_2+,AGAP001690-RB_3+,CUFF.3469.10_2+,CUFF.3469.11_1+,CUFF.3469.12_2+,CUFF.3469.13_1+,CUFF.3469.14_1+,CUFF.3469.15_3+,CUFF.3469.16_3+,CUFF.3469.17_2+,CUFF.3469.2_1+,CUFF.3469.3_1+,CUFF.3469.4_1+,CUFF.3469.5_2+,CUFF.3469.6_1+,CUFF.3469.7_1+
ACOM042580-PA	0.854617	NA	1.321426	1	ACOM042580-PA,AGAP012332-PA,AGAP012332-RA_3+,CUFF.9247.1_2+,CUFF.9247.2_1+,CUFF.9247.3_3+,CUFF.9247.4_2+
CUFF.3188.1_1+	0.854617	NA	1.315697	1	CUFF.3188.1_1+,CUFF.3188.3_2+
AGAP001694-RA_2+	0.854617	NA	1.315166	1	AGAP001694-RA_2+
CUFF.3444.2_2+	0.854617	NA	1.315166	2	CUFF.3444.2_2+
AGAP004970-RA_3+	0.854617	NA	1.312320	1	AGAP004970-RA_3+,CUFF.589.1_2+,CUFF.589.2_2+,CUFF.589.3_3+,CUFF.589.5_3+
AGAP000065-RA_2+	0.854617	NA	1.308362	1	AGAP000065-RA_2+,CUFF.15880.11_2+,CUFF.15880.5_1+,CUFF.15880.6_2+,CUFF.15880.7_2+,CUFF.15880.8_2+,CUFF.15880.9_2+
ACOM032307-PA	0.854617	NA	1.303215	1	ACOM032307-PA,AGAP009438-PA,AGAP009438-RA_2+
ACOM029555-PA	0.854617	NA	1.297284	1	ACOM029555-PA
AGAP009074-RA_2+	0.854617	NA	1.292969	1	AGAP009074-RA_2+,CUFF.10732.1_2+,CUFF.10732.2_2+,CUFF.10732.3_1+,CUFF.10732.4_3+,CUFF.10732.5_3+,CUFF.10732.6_1+,CUFF.10732.7_1+,CUFF.10732.8_1+
sp|P34163|TGL1_YEAST	0.854617	NA	1.291550	1	sp|P34163|TGL1_YEAST
CUFF.17140.10_3+	0.854617	NA	1.289892	1	CUFF.17140.10_3+,CUFF.17140.15_3+,CUFF.17140.8_3+,CUFF.17140.9_1+
AGAP007989-PA	0.854617	NA	1.285966	1	AGAP007989-PA,CUFF.9601.1_3+
ACOM032630-PA	0.854617	NA	1.285275	1	ACOM032630-PA,CUFF.11299.1_3+,CUFF.11299.3_2+
CUFF.11299.2_2+	0.854617	NA	1.285275	2	CUFF.11299.2_2+,CUFF.11299.6_3+
CUFF.10153.1_2+	0.854617	NA	1.285190	1	CUFF.10153.1_2+,CUFF.10153.2_2+,CUFF.10153.3_3+
AGAP003023-PA	0.854617	NA	1.278292	1	AGAP003023-PA,AGAP003023-PB,AGAP003023-RA_1+
ACOM034253-PA	0.854617	NA	1.277899	1	ACOM034253-PA,AGAP001523-PA,AGAP001523-RA_1+,CUFF.3296.1_3+,CUFF.3296.3_2+,CUFF.3296.4_2+
ACOM033670-PA	0.854617	NA	1.277274	1	ACOM033670-PA,AGAP001113-PA,AGAP001113-RA_1+,CUFF.2998.1_3+,CUFF.2998.2_2+,CUFF.2998.4_3+
AGAP007280-RA_2+	0.854617	NA	1.273084	1	AGAP007280-RA_2+
CUFF.9009.6_2+	0.854617	NA	1.267705	1	CUFF.9009.6_2+
ACOM030617-PA	0.854617	NA	1.266785	1	ACOM030617-PA,AGAP008046-PA,AGAP008046-RA_3+,CUFF.9675.1_2+,CUFF.9675.2_1+,CUFF.9675.3_1+,CUFF.9675.4_1+,CUFF.9675.5_1+
CUFF.612.1_1+	0.854617	NA	1.263502	1	CUFF.612.1_1+
AGAP005738-RA_1+	0.854617	NA	1.262697	1	AGAP005738-RA_1+,CUFF.1288.1_3+,CUFF.1288.2_2+
CUFF.1528.1_2+	0.854617	NA	1.258119	1	CUFF.1528.1_2+
AGAP009239-RA_3+	0.854617	NA	1.254772	1	AGAP009239-RA_3+,CUFF.10872.1_1+
AGAP000995-RA_2+	0.854617	NA	1.253539	1	AGAP000995-RA_2+
CUFF.2932.1_1+	0.854617	NA	1.253107	1	CUFF.2932.1_1+,CUFF.2932.2_3+,CUFF.2932.3_1+
AGAP012367-RA_3+	0.854617	NA	1.252474	1	AGAP012367-RA_3+
CUFF.16123.1_2+	0.854617	NA	1.251138	1	CUFF.16123.1_2+,CUFF.16123.3_3+
CUFF.5785.14_1+	0.854617	NA	1.249594	1	CUFF.5785.14_1+,CUFF.5785.17_1+,CUFF.5785.18_1+,CUFF.5785.19_2+
AGAP002374-RA_3+	0.854617	NA	1.243949	1	AGAP002374-RA_3+,CUFF.4100.1_2+
AGAP005217-RA_1+	0.854617	NA	1.243832	2	AGAP005217-RA_1+
TCONS_00006604_2+	0.854617	NA	1.243649	1	TCONS_00006604_2+
AGAP000171-RA_3+	0.854617	NA	1.238365	1	AGAP000171-RA_3+,CUFF.16034.1_3+,CUFF.16034.2_3+,CUFF.16034.3_1+
CUFF.3804.1_3+	0.854617	NA	1.238102	1	CUFF.3804.1_3+,CUFF.3804.2_2+,CUFF.3804.3_2+
AGAP002166-RA_1+	0.854617	NA	1.238001	1	AGAP002166-RA_1+
ACOM038312-PA	0.854617	NA	1.235448	1	ACOM038312-PA,AGAP004866-PA,AGAP004866-RA_1+,CUFF.457.3_3+,CUFF.457.4_3+
CUFF.5048.1_1+	0.854617	NA	1.231695	1	CUFF.5048.1_1+,CUFF.5048.2_3+,CUFF.5048.5_3+,CUFF.5048.6_3+,CUFF.5813.1_3+
AGAP006444-RA_3+	0.854617	NA	1.230839	1	AGAP006444-RA_3+,CUFF.1950.1_3+,CUFF.1950.2_2+
AGAP009785-RA_1+	0.854617	NA	1.229293	1	AGAP009785-RA_1+,CUFF.11595.1_1+
ACOM036508-PA	0.854617	NA	1.228828	1	ACOM036508-PA,AGAP002692-PA,AGAP002692-RA_1+,CUFF.4415.1_3+
ACOM041133-PA	0.854617	NA	1.228195	1	ACOM041133-PA
AGAP002886-RA_3+	0.854617	NA	1.225933	1	AGAP002886-RA_3+,AGAP002886-RB_3+,CUFF.4602.1_2+,CUFF.4602.2_2+,CUFF.4602.3_1+,CUFF.4602.4_1+,CUFF.4602.5_1+,CUFF.4602.6_3+,CUFF.4602.7_2+,CUFF.4602.8_2+
AGAP013441-RA_2+	0.854617	NA	1.224553	1	AGAP013441-RA_2+
AGAP011092-RA_3+	0.854617	NA	1.223778	1	AGAP011092-RA_3+,CUFF.7825.1_2+,CUFF.7825.3_3+
AGAP000327-RA_2+	0.854617	NA	1.207839	1	AGAP000327-RA_2+
CUFF.16402.1_3+	0.854617	NA	1.206657	1	CUFF.16402.1_3+,CUFF.16402.2_1+
CUFF.9225.6_3+	0.854617	NA	1.206567	1	CUFF.9225.6_3+
CUFF.2506.1_3+	0.854617	NA	1.203596	1	CUFF.2506.1_3+,CUFF.2506.2_1+
CUFF.1694.1_2+	0.854617	NA	1.202520	1	CUFF.1694.1_2+
CUFF.2612.2_3+	0.854617	NA	1.201682	1	CUFF.2612.2_3+
AGAP001672-RA_3+	0.854617	NA	1.199499	1	AGAP001672-RA_3+,CUFF.3427.1_2+,CUFF.3427.2_3+,CUFF.3427.3_3+
ACOM030070-PA	0.854617	NA	1.195894	1	ACOM030070-PA,AGAP008362-RA_1+,CUFF.9900.1_2+
AGAP012282-RA_3+	0.854617	NA	1.192725	1	AGAP012282-RA_3+,CUFF.9199.1_2+
ACOM035455-PA	0.854617	NA	1.190978	1	ACOM035455-PA,AGAP002766-PA,AGAP002766-RA_1+
ACOM029576-PA	0.854617	NA	1.188603	1	ACOM029576-PA,AGAP004546-PA,AGAP004546-RA_3+,CUFF.6220.1_2+,CUFF.6220.2_1+
CUFF.11152.1_3+	0.854617	NA	1.185985	1	CUFF.11152.1_3+,CUFF.11152.2_3+
CUFF.9225.2_1+	0.854617	NA	1.183228	1	CUFF.9225.2_1+
CUFF.3784.3_1+	0.854617	NA	1.181630	1	CUFF.3784.3_1+,CUFF.3784.4_1+,CUFF.3784.5_1+,CUFF.3784.6_2+
sp|P06169|PDC1_YEAST	0.854617	NA	1.178227	1	sp|P06169|PDC1_YEAST,sp|P16467|PDC5_YEAST,sp|P26263|PDC6_YEAST
ACOM022955-PA	0.854617	NA	1.176607	2	ACOM022955-PA,AGAP011033-RA_1+
AGAP011033-PA	0.854617	NA	1.176607	1	AGAP011033-PA
AGAP000675-RA_2+	0.854617	NA	1.174114	1	AGAP000675-RA_2+,AGAP000675-RB_2+,AGAP000675-RC_2+,CUFF.16689.1_3+,CUFF.16689.2_2+,CUFF.16689.3_2+
sp|P39728|YAD7_YEAST	0.854617	NA	1.169614	1	sp|P39728|YAD7_YEAST
TCONS_00022932_3+	0.854617	NA	1.169421	2	TCONS_00022932_3+
ACOM035599-PA	0.854617	NA	1.168494	1	ACOM035599-PA,AGAP003156-PA,AGAP003156-RA_1+
CUFF.15927.1_1+	0.854617	NA	1.165695	1	CUFF.15927.1_1+,CUFF.15927.2_3+
TCONS_00033723_2+	0.854617	NA	1.164575	1	TCONS_00033723_2+
CUFF.12373.1_2+	0.854617	NA	1.158756	1	CUFF.12373.1_2+,CUFF.12373.2_3+
AGAP000506-RA_2+	0.854617	NA	1.158535	1	AGAP000506-RA_2+
ACOM038996-PA	0.854617	NA	1.157089	1	ACOM038996-PA,AGAP005553-PA,AGAP005553-RA_3+
AGAP002291-RA_2+	0.854617	NA	1.154485	1	AGAP002291-RA_2+,CUFF.4002.1_1+
ACOM035464-PA	0.854617	NA	1.151963	1	ACOM035464-PA,AGAP002760-PA,AGAP002760-RA_1+
AGAP004469-RA_2+	0.854617	NA	1.146841	1	AGAP004469-RA_2+,AGAP004469-RB_3+,CUFF.6176.1_1+,CUFF.6176.2_1+
sp|P16523|MER1_YEAST	0.854617	NA	1.139729	1	sp|P16523|MER1_YEAST
AGAP011800-RA_1+	0.854617	NA	1.139401	1	AGAP011800-RA_1+
CUFF.11926.1_3+	0.854617	NA	1.133044	1	CUFF.11926.1_3+,CUFF.11926.2_1+,CUFF.11926.3_2+,CUFF.11926.4_3+,CUFF.11926.5_3+,CUFF.11926.6_1+
CUFF.2846.1_3+	0.854617	NA	1.132481	1	CUFF.2846.1_3+,CUFF.2846.2_3+,CUFF.2846.3_3+,CUFF.2846.4_3+,CUFF.2846.5_3+
AGAP006601-RA_2+	0.854617	NA	1.132234	1	AGAP006601-RA_2+,AGAP006601-RB_2+,AGAP009799-RA_3+,CUFF.11640.10_3+,CUFF.11640.1_3+,CUFF.11640.2_3+,CUFF.11640.3_2+,CUFF.11640.4_2+,CUFF.11640.5_2+,CUFF.11640.6_3+,CUFF.11640.9_2+,CUFF.17248.1_3+,CUFF.17248.2_3+,CUFF.2074.1_2+,CUFF.2074.2_2+,CUFF.2074.3_3+,CUFF.2074.4_3+,CUFF.2074.5_3+,CUFF.2074.8_2+,CUFF.2074.9_2+
sp|P42950|GSM1_YEAST	0.854617	NA	1.131589	1	sp|P42950|GSM1_YEAST
