ProteinGroupId	q-value	posterior_error_prob	score	numPeptides	proteinIds
DECOY_AGAP009673-RA_3+	0.828283	NA	1.788511	1	DECOY_AGAP009673-RA_3+,DECOY_CUFF.11510.2_3+
DECOY_CUFF.822.1_1+	0.828283	NA	1.779877	1	DECOY_CUFF.822.1_1+
DECOY_sp|Q04549|ARP10_YEAST	0.828283	NA	1.768425	1	DECOY_sp|Q04549|ARP10_YEAST
DECOY_TCONS_00039521_1+	0.828283	NA	1.764709	1	DECOY_TCONS_00039521_1+
DECOY_AGAP011541-PA	0.828283	NA	1.764381	1	DECOY_AGAP011541-PA,DECOY_AGAP011541-RA_1+,DECOY_CUFF.8369.1_3+,DECOY_CUFF.8369.2_2+,DECOY_CUFF.8369.3_3+,DECOY_CUFF.8369.4_1+
DECOY_CUFF.10977.1_2+	0.828283	NA	1.764358	1	DECOY_CUFF.10977.1_2+
DECOY_AGAP008306-RA_1+	0.828283	NA	1.757940	1	DECOY_AGAP008306-RA_1+,DECOY_AGAP008306-RB_3+
DECOY_ACOM023825-PA	0.828283	NA	1.757916	1	DECOY_ACOM023825-PA,DECOY_AGAP001791-PA,DECOY_AGAP001791-RA_1+,DECOY_CUFF.3539.1_1+
DECOY_ACOM028289-PA	0.828283	NA	1.755018	1	DECOY_ACOM028289-PA,DECOY_AGAP003364-PA,DECOY_AGAP003364-RA_1+
DECOY_CUFF.7596.1_1+	0.828283	NA	1.754729	1	DECOY_CUFF.7596.1_1+,DECOY_CUFF.7596.2_2+
DECOY_AGAP012163-RA_3+	0.828283	NA	1.751142	1	DECOY_AGAP012163-RA_3+,DECOY_CUFF.9130.1_3+,DECOY_CUFF.9130.2_1+,DECOY_CUFF.9130.3_2+,DECOY_CUFF.9130.4_2+,DECOY_CUFF.9130.6_2+
DECOY_CUFF.3035.10_2+	0.828283	NA	1.746337	1	DECOY_CUFF.3035.10_2+,DECOY_CUFF.3035.1_1+,DECOY_CUFF.3035.2_1+,DECOY_CUFF.3035.3_2+,DECOY_CUFF.3035.4_3+,DECOY_CUFF.3035.5_2+,DECOY_CUFF.3035.6_1+,DECOY_CUFF.3035.7_1+,DECOY_CUFF.3035.8_1+,DECOY_CUFF.3035.9_1+
DECOY_AGAP013178-RA_2+	0.828283	NA	1.739185	1	DECOY_AGAP013178-RA_2+,DECOY_CUFF.3792.1_1+,DECOY_CUFF.3792.2_1+,DECOY_CUFF.3792.3_2+,DECOY_CUFF.3792.4_3+,DECOY_CUFF.3792.5_2+
DECOY_AGAP011557-RA_3+	0.828283	NA	1.724194	1	DECOY_AGAP011557-RA_3+
DECOY_CUFF.4083.2_2+	0.828283	NA	1.720517	1	DECOY_CUFF.4083.2_2+,DECOY_CUFF.4083.3_2+
DECOY_AGAP001606-RA_2+	0.828283	NA	1.709714	1	DECOY_AGAP001606-RA_2+,DECOY_CUFF.3376.1_2+,DECOY_CUFF.3376.2_1+
DECOY_CUFF.16096.7_2+	0.828283	NA	1.703781	1	DECOY_CUFF.16096.7_2+
DECOY_ACOM027772-PA	0.828283	NA	1.696083	1	DECOY_ACOM027772-PA,DECOY_AGAP010327-PA,DECOY_AGAP010327-RA_1+,DECOY_CUFF.6703.1_3+,DECOY_CUFF.6703.2_3+,DECOY_CUFF.6703.3_1+
DECOY_CUFF.11140.1_1+	0.828283	NA	1.693347	1	DECOY_CUFF.11140.1_1+,DECOY_CUFF.11140.2_1+
DECOY_AGAP013499-RA_2+	0.828283	NA	1.686714	1	DECOY_AGAP013499-RA_2+,DECOY_CUFF.4651.2_1+
DECOY_ACOM026617-PA	0.828283	NA	1.686570	1	DECOY_ACOM026617-PA,DECOY_AGAP012066-PA,DECOY_AGAP012066-RA_1+,DECOY_AGAP012907-PA,DECOY_AGAP012907-RA_1+,DECOY_CUFF.8990.1_1+
DECOY_sp|P22438|SYMM_YEAST	0.828283	NA	1.678382	1	DECOY_sp|P22438|SYMM_YEAST
DECOY_CUFF.633.2_1+	0.828283	NA	1.676854	1	DECOY_CUFF.633.2_1+
DECOY_sp|Q03661|ESC1_YEAST	0.828283	NA	1.675810	1	DECOY_sp|Q03661|ESC1_YEAST
DECOY_CUFF.2832.1_1+	0.828283	NA	1.672481	1	DECOY_CUFF.2832.1_1+,DECOY_CUFF.2832.2_3+,DECOY_CUFF.2832.3_3+,DECOY_CUFF.2832.4_3+,DECOY_CUFF.2832.5_3+
DECOY_CUFF.8043.2_2+	0.828283	NA	1.666082	1	DECOY_CUFF.8043.2_2+
DECOY_CUFF.5272.1_1+	0.828283	NA	1.659130	1	DECOY_CUFF.5272.1_1+
DECOY_ACOM026133-PA	0.828283	NA	1.658578	1	DECOY_ACOM026133-PA,DECOY_AGAP012403-PA,DECOY_AGAP012403-PB,DECOY_CUFF.9332.1_1+,DECOY_CUFF.9332.2_3+,DECOY_CUFF.9332.3_3+,DECOY_CUFF.9332.4_2+
DECOY_AGAP012403-RA_1+	0.828283	NA	1.658578	2	DECOY_AGAP012403-RA_1+
DECOY_AGAP009608-RA_3+	0.828283	NA	1.651643	1	DECOY_AGAP009608-RA_3+,DECOY_CUFF.11249.1_1+,DECOY_CUFF.11249.2_1+,DECOY_CUFF.11249.3_1+
DECOY_AGAP004241-RA_2+	0.828283	NA	1.645763	1	DECOY_AGAP004241-RA_2+,DECOY_CUFF.5893.1_3+
DECOY_ACOM040185-PA	0.828283	NA	1.637647	2	DECOY_ACOM040185-PA,DECOY_AGAP009022-PA,DECOY_AGAP009022-RA_1+
DECOY_CUFF.9831.1_2+	0.828283	NA	1.636075	1	DECOY_CUFF.9831.1_2+,DECOY_CUFF.9831.2_2+
DECOY_AGAP001726-RA_3+	0.828283	NA	1.633272	1	DECOY_AGAP001726-RA_3+,DECOY_CUFF.3500.10_3+,DECOY_CUFF.3500.11_1+,DECOY_CUFF.3500.8_1+,DECOY_CUFF.3500.9_3+
DECOY_AGAP010414-RA_2+	0.828283	NA	1.627704	1	DECOY_AGAP010414-RA_2+
DECOY_sp|P36134|YK21_YEAST	0.828283	NA	1.625809	1	DECOY_sp|P36134|YK21_YEAST
DECOY_CUFF.7593.11_3+	0.828283	NA	1.619166	1	DECOY_CUFF.7593.11_3+,DECOY_CUFF.7593.16_3+,DECOY_CUFF.7593.1_3+
DECOY_AGAP003769-RA_2+	0.828283	NA	1.618426	1	DECOY_AGAP003769-RA_2+
DECOY_CUFF.457.1_2+	0.828283	NA	1.612144	1	DECOY_CUFF.457.1_2+,DECOY_CUFF.457.2_2+,DECOY_CUFF.457.3_2+
DECOY_CUFF.5242.1_1+	0.828283	NA	1.609807	1	DECOY_CUFF.5242.1_1+,DECOY_CUFF.5242.2_1+,DECOY_CUFF.5242.3_1+,DECOY_CUFF.5242.4_3+,DECOY_CUFF.5242.6_1+,DECOY_CUFF.5242.7_1+,DECOY_CUFF.5242.8_1+
DECOY_AGAP013287-RA_2+	0.828283	NA	1.605069	1	DECOY_AGAP013287-RA_2+,DECOY_CUFF.16909.1_3+,DECOY_CUFF.16909.2_1+,DECOY_CUFF.16909.3_2+,DECOY_CUFF.16909.4_2+
DECOY_AGAP002246-RA_3+	0.828283	NA	1.603987	1	DECOY_AGAP002246-RA_3+,DECOY_CUFF.3998.1_3+,DECOY_CUFF.3998.2_1+,DECOY_CUFF.3998.3_1+
DECOY_AGAP008805-RA_2+	0.828283	NA	1.602556	1	DECOY_AGAP008805-RA_2+,DECOY_CUFF.10319.1_3+
DECOY_sp|Q03305|RMT2_YEAST	0.828283	NA	1.601035	1	DECOY_sp|Q03305|RMT2_YEAST
DECOY_AGAP012515-RA_3+	0.828283	NA	1.595102	1	DECOY_AGAP012515-RA_3+,DECOY_CUFF.13147.1_3+,DECOY_CUFF.13147.2_3+
DECOY_CUFF.9527.3_2+	0.828283	NA	1.585513	1	DECOY_CUFF.9527.3_2+
DECOY_AGAP013363-RA_3+	0.828283	NA	1.570669	1	DECOY_AGAP013363-RA_3+,DECOY_CUFF.4451.1_1+
DECOY_AGAP002461-RA_3+	0.828283	NA	1.570587	1	DECOY_AGAP002461-RA_3+
DECOY_CUFF.1594.1_3+	0.828283	NA	1.563785	1	DECOY_CUFF.1594.1_3+,DECOY_CUFF.1594.2_1+,DECOY_CUFF.1594.3_3+,DECOY_CUFF.1594.4_2+
DECOY_AGAP002523-RA_3+	0.828283	NA	1.558641	1	DECOY_AGAP002523-RA_3+,DECOY_CUFF.4259.1_2+,DECOY_CUFF.5196.1_2+,DECOY_CUFF.5196.2_3+
DECOY_AGAP003901-RA_1+	0.828283	NA	1.553296	1	DECOY_AGAP003901-RA_1+,DECOY_CUFF.5574.1_3+
DECOY_sp|P47061|VPS53_YEAST	0.828283	NA	1.552463	1	DECOY_sp|P47061|VPS53_YEAST
DECOY_AGAP006789-RA_2+	0.828283	NA	1.551717	1	DECOY_AGAP006789-RA_2+,DECOY_AGAP006789-RB_3+
DECOY_AGAP000666-RA_2+	0.828283	NA	1.550815	1	DECOY_AGAP000666-RA_2+
DECOY_CUFF.4848.1_2+	0.828283	NA	1.544418	1	DECOY_CUFF.4848.1_2+
DECOY_AGAP009746-RA_3+	0.828283	NA	1.543541	1	DECOY_AGAP009746-RA_3+,DECOY_CUFF.11500.1_1+,DECOY_CUFF.11500.2_1+
DECOY_TCONS_00004070_1+	0.828283	NA	1.539759	1	DECOY_TCONS_00004070_1+
DECOY_sp|Q03266|PABC_YEAST	0.828283	NA	1.535447	1	DECOY_sp|Q03266|PABC_YEAST
DECOY_CUFF.8917.5_3+	0.828283	NA	1.533774	1	DECOY_CUFF.8917.5_3+
DECOY_ACOM037647-PA	0.828283	NA	1.532126	1	DECOY_ACOM037647-PA
DECOY_sp|Q03338|PRP3_YEAST	0.828283	NA	1.531739	1	DECOY_sp|Q03338|PRP3_YEAST
DECOY_AGAP012332-RA_2+	0.828283	NA	1.530360	1	DECOY_AGAP012332-RA_2+,DECOY_CUFF.9247.1_1+,DECOY_CUFF.9247.2_3+,DECOY_CUFF.9247.3_2+,DECOY_CUFF.9247.4_1+
DECOY_AGAP007977-RA_3+	0.828283	NA	1.528867	1	DECOY_AGAP007977-RA_3+
DECOY_CUFF.10534.1_3+	0.828283	NA	1.527203	1	DECOY_CUFF.10534.1_3+
DECOY_ACOM040013-PA	0.828283	NA	1.525086	1	DECOY_ACOM040013-PA,DECOY_AGAP006234-PA,DECOY_AGAP006234-RA_3+
DECOY_AGAP003765-RA_3+	0.828283	NA	1.521316	1	DECOY_AGAP003765-RA_3+
DECOY_CUFF.7322.2_1+	0.828283	NA	1.515105	1	DECOY_CUFF.7322.2_1+
DECOY_TCONS_00040091_2+	0.828283	NA	1.511956	1	DECOY_TCONS_00040091_2+
DECOY_CUFF.16284.10_1+	0.828283	NA	1.508557	1	DECOY_CUFF.16284.10_1+,DECOY_CUFF.16284.1_1+,DECOY_CUFF.16284.2_3+,DECOY_CUFF.16284.3_1+,DECOY_CUFF.16284.4_3+,DECOY_CUFF.16284.5_2+,DECOY_CUFF.16284.6_2+,DECOY_CUFF.16284.7_2+,DECOY_CUFF.16284.9_2+
DECOY_AGAP006428-RA_3+	0.828283	NA	1.505227	1	DECOY_AGAP006428-RA_3+
DECOY_ACOM023289-PA	0.828283	NA	1.504466	1	DECOY_ACOM023289-PA,DECOY_AGAP000196-PA,DECOY_AGAP000196-RA_1+
DECOY_CUFF.1747.1_3+	0.828283	NA	1.499988	1	DECOY_CUFF.1747.1_3+,DECOY_CUFF.1747.3_3+,DECOY_CUFF.1747.4_3+,DECOY_CUFF.1747.5_1+
DECOY_AGAP001460-RA_1+	0.831650	NA	1.481112	1	DECOY_AGAP001460-RA_1+,DECOY_CUFF.3215.1_3+,DECOY_CUFF.3215.2_3+,DECOY_CUFF.3215.3_3+,DECOY_CUFF.3215.4_2+,DECOY_CUFF.3215.5_3+,DECOY_CUFF.3215.6_3+
DECOY_AGAP005263-RA_3+	0.834437	NA	1.480866	1	DECOY_AGAP005263-RA_3+,DECOY_CUFF.904.1_1+
DECOY_AGAP012848-RA_2+	0.834437	NA	1.479946	1	DECOY_AGAP012848-RA_2+
DECOY_ACOM037411-PA	0.834437	NA	1.479060	1	DECOY_ACOM037411-PA,DECOY_AGAP002955-PA,DECOY_AGAP002955-RA_1+
DECOY_AGAP000330-RA_3+	0.834437	NA	1.468507	1	DECOY_AGAP000330-RA_3+,DECOY_AGAP006454-RA_3+,DECOY_CUFF.16245.1_2+,DECOY_CUFF.16245.2_2+,DECOY_CUFF.2013.2_2+,DECOY_CUFF.2013.4_1+,DECOY_CUFF.2871.1_1+,DECOY_CUFF.930.10_3+,DECOY_CUFF.930.1_2+,DECOY_CUFF.930.2_2+,DECOY_CUFF.930.7_1+,DECOY_CUFF.930.8_3+
DECOY_CUFF.10833.1_1+	0.834437	NA	1.464925	1	DECOY_CUFF.10833.1_1+
DECOY_AGAP013313-RA_2+	0.836066	NA	1.456042	1	DECOY_AGAP013313-RA_2+
DECOY_CUFF.3254.10_1+	0.836066	NA	1.455829	1	DECOY_CUFF.3254.10_1+,DECOY_CUFF.3254.11_3+,DECOY_CUFF.3254.12_3+,DECOY_CUFF.3254.2_2+,DECOY_CUFF.3254.3_2+,DECOY_CUFF.3254.4_2+,DECOY_CUFF.3254.5_1+,DECOY_CUFF.3254.6_1+,DECOY_CUFF.3254.9_1+
DECOY_AGAP009131-PA	0.836066	NA	1.451761	1	DECOY_AGAP009131-PA,DECOY_AGAP009131-RA_1+,DECOY_CUFF.10731.1_1+
DECOY_CUFF.17097.7_3+	0.839344	NA	1.449758	1	DECOY_CUFF.17097.7_3+
DECOY_AGAP028007-PA	0.839869	NA	1.448906	2	DECOY_AGAP028007-PA,DECOY_AGAP028007-RA_1+,DECOY_CUFF.8967.2_3+
DECOY_ACOM031514-PA	0.841424	NA	1.446398	1	DECOY_ACOM031514-PA,DECOY_AGAP006926-PA,DECOY_AGAP006926-RA_3+,DECOY_CUFF.2361.1_2+
DECOY_AGAP002303-RA_2+	0.841424	NA	1.446112	1	DECOY_AGAP002303-RA_2+,DECOY_CUFF.4025.1_3+,DECOY_CUFF.4025.2_1+
DECOY_AGAP009960-RA_3+	0.841424	NA	1.445657	1	DECOY_AGAP009960-RA_3+
DECOY_AGAP005334-RA_1+	0.844660	NA	1.443475	1	DECOY_AGAP005334-RA_1+
DECOY_ACOM023729-PA	0.847896	NA	1.442913	1	DECOY_ACOM023729-PA,DECOY_AGAP001863-PA,DECOY_AGAP001863-PB,DECOY_AGAP001863-RA_1+,DECOY_AGAP001863-RB_1+
DECOY_ACOM037548-PA	0.851133	NA	1.442553	1	DECOY_ACOM037548-PA,DECOY_AGAP002884-RA_2+,DECOY_CUFF.4559.1_2+
DECOY_AGAP007959-RA_1+	0.853503	NA	1.442334	1	DECOY_AGAP007959-RA_1+
DECOY_ACOM027068-PA	0.853503	NA	1.441612	1	DECOY_ACOM027068-PA
DECOY_AGAP000847-PA	0.853503	NA	1.424732	1	DECOY_AGAP000847-PA,DECOY_AGAP000847-PC,DECOY_AGAP000847-RC_1+,DECOY_AGAP013275-PA,DECOY_AGAP013275-RA_1+,DECOY_CUFF.16371.1_2+,DECOY_CUFF.16371.2_2+,DECOY_CUFF.17097.2_2+,DECOY_CUFF.17097.3_1+,DECOY_CUFF.17097.4_3+
DECOY_sp|P40077|DSE1_YEAST	0.853503	NA	1.420644	1	DECOY_sp|P40077|DSE1_YEAST
DECOY_ACOM026817-PA	0.853503	NA	1.420603	1	DECOY_ACOM026817-PA,DECOY_AGAP009835-PA,DECOY_AGAP009835-PB,DECOY_AGAP009835-RA_1+,DECOY_CUFF.11658.10_3+,DECOY_CUFF.11658.11_1+,DECOY_CUFF.11658.13_3+,DECOY_CUFF.11658.1_1+,DECOY_CUFF.11658.2_1+,DECOY_CUFF.11658.3_3+,DECOY_CUFF.11658.5_3+,DECOY_CUFF.11658.6_1+,DECOY_CUFF.11658.7_1+,DECOY_CUFF.11658.8_3+,DECOY_CUFF.11658.9_3+
DECOY_AGAP009413-RA_3+	0.854037	NA	1.409351	1	DECOY_AGAP009413-RA_3+
DECOY_AGAP013180-RA_3+	0.854037	NA	1.405823	1	DECOY_AGAP013180-RA_3+,DECOY_CUFF.5399.1_3+
DECOY_AGAP010720-RA_1+	0.854037	NA	1.405570	1	DECOY_AGAP010720-RA_1+,DECOY_CUFF.7359.1_3+
DECOY_AGAP007954-RA_3+	0.854037	NA	1.398882	2	DECOY_AGAP007954-RA_3+
DECOY_AGAP011620-RA_3+	0.854037	NA	1.397957	1	DECOY_AGAP011620-RA_3+,DECOY_CUFF.8519.1_1+
DECOY_AGAP008644-RA_3+	0.854037	NA	1.394245	1	DECOY_AGAP008644-RA_3+,DECOY_CUFF.10153.1_2+,DECOY_CUFF.10153.2_2+,DECOY_CUFF.10153.3_3+,DECOY_CUFF.10153.4_3+,DECOY_CUFF.10153.7_1+
DECOY_TCONS_00035029_2+	0.854037	NA	1.391248	1	DECOY_TCONS_00035029_2+,DECOY_TCONS_00035030_2+
DECOY_AGAP003815-RA_1+	0.854617	NA	1.382418	1	DECOY_AGAP003815-RA_1+
DECOY_AGAP006264-RA_1+	0.854617	NA	1.379895	1	DECOY_AGAP006264-RA_1+,DECOY_AGAP006264-RB_3+,DECOY_CUFF.1802.1_1+,DECOY_CUFF.1802.2_2+
DECOY_sp|Q00362|2ABA_YEAST	0.854617	NA	1.379020	1	DECOY_sp|Q00362|2ABA_YEAST
DECOY_CUFF.2545.2_2+	0.854617	NA	1.378648	1	DECOY_CUFF.2545.2_2+,DECOY_CUFF.2545.5_2+,DECOY_CUFF.2545.6_2+,DECOY_CUFF.2545.7_3+
DECOY_AGAP009081-RA_2+	0.854617	NA	1.373735	1	DECOY_AGAP009081-RA_2+
DECOY_CUFF.11154.10_1+	0.854617	NA	1.373631	1	DECOY_CUFF.11154.10_1+,DECOY_CUFF.11154.11_3+,DECOY_CUFF.11154.7_2+,DECOY_CUFF.11154.8_1+,DECOY_CUFF.11154.9_2+
DECOY_AGAP001569-RA_2+	0.854617	NA	1.366976	1	DECOY_AGAP001569-RA_2+,DECOY_AGAP001569-RB_2+,DECOY_CUFF.3322.1_2+
DECOY_AGAP009382-RA_2+	0.854617	NA	1.365768	1	DECOY_AGAP009382-RA_2+
DECOY_AGAP009385-RB_1+	0.854617	NA	1.365768	2	DECOY_AGAP009385-RB_1+
DECOY_CUFF.16181.1_1+	0.854617	NA	1.361094	1	DECOY_CUFF.16181.1_1+
DECOY_AGAP009385-RA_1+	0.854617	NA	1.359773	1	DECOY_AGAP009385-RA_1+
DECOY_AGAP001135-RA_3+	0.854617	NA	1.357646	1	DECOY_AGAP001135-RA_3+
DECOY_CUFF.16863.1_3+	0.854617	NA	1.357344	1	DECOY_CUFF.16863.1_3+,DECOY_CUFF.16863.2_3+,DECOY_CUFF.16863.6_1+
DECOY_CUFF.16863.3_1+	0.854617	NA	1.357344	2	DECOY_CUFF.16863.3_1+,DECOY_CUFF.16863.4_1+,DECOY_CUFF.16863.5_3+
DECOY_AGAP005710-RA_3+	0.854617	NA	1.356811	1	DECOY_AGAP005710-RA_3+,DECOY_CUFF.1298.1_2+,DECOY_CUFF.1298.2_2+,DECOY_CUFF.1298.3_2+,DECOY_CUFF.1298.4_2+,DECOY_CUFF.1298.5_1+
DECOY_ACOM039272-PA	0.854617	NA	1.355439	1	DECOY_ACOM039272-PA,DECOY_AGAP008800-RA_1+,DECOY_AGAP008801-RB_1+,DECOY_AGAP029905-PB,DECOY_CUFF.10359.1_3+,DECOY_CUFF.10359.2_1+
DECOY_AGAP004156-PA	0.854617	NA	1.350705	1	DECOY_AGAP004156-PA,DECOY_AGAP004156-PB,DECOY_AGAP004156-RA_2+,DECOY_AGAP004156-RB_3+,DECOY_CUFF.5836.3_3+
DECOY_gi|9790345|ref|NP_062908.1|	0.854617	NA	1.349581	1	DECOY_gi|9790345|ref|NP_062908.1|
DECOY_ACOM032247-PA	0.854617	NA	1.349244	1	DECOY_ACOM032247-PA,DECOY_AGAP011975-PA,DECOY_AGAP011975-RA_3+
DECOY_ACOM036081-PA	0.854617	NA	1.349120	1	DECOY_ACOM036081-PA,DECOY_AGAP000219-PA,DECOY_AGAP000219-RA_1+,DECOY_CUFF.16086.2_1+,DECOY_CUFF.16086.3_1+
DECOY_ACOM033015-PA	0.854617	NA	1.348251	1	DECOY_ACOM033015-PA,DECOY_AGAP004290-RA_2+,DECOY_AGAP013168-PA,DECOY_AGAP013168-RA_1+
DECOY_AGAP010026-RA_2+	0.854617	NA	1.339706	1	DECOY_AGAP010026-RA_2+,DECOY_CUFF.12095.1_1+,DECOY_CUFF.12095.2_1+,DECOY_CUFF.12095.3_1+,DECOY_CUFF.12095.4_1+,DECOY_CUFF.12095.5_1+
DECOY_AGAP013051-RA_3+	0.854617	NA	1.337620	1	DECOY_AGAP013051-RA_3+
DECOY_CUFF.2635.10_3+	0.854617	NA	1.336090	1	DECOY_CUFF.2635.10_3+,DECOY_CUFF.2635.11_3+,DECOY_CUFF.2635.12_1+,DECOY_CUFF.2635.13_1+,DECOY_CUFF.2635.1_3+,DECOY_CUFF.2635.2_3+,DECOY_CUFF.2635.3_3+,DECOY_CUFF.2635.5_1+,DECOY_CUFF.2635.6_1+,DECOY_CUFF.2635.7_2+,DECOY_CUFF.2635.8_2+,DECOY_CUFF.2635.9_3+
DECOY_AGAP003699-PA	0.854617	NA	1.336021	1	DECOY_AGAP003699-PA,DECOY_AGAP003699-RA_2+
DECOY_AGAP009177-PA	0.854617	NA	1.329148	1	DECOY_AGAP009177-PA
DECOY_ACOM023062-PA	0.854617	NA	1.327655	1	DECOY_ACOM023062-PA,DECOY_AGAP028510-PA,DECOY_TCONS_00023218_1+
DECOY_ACOM027235-PA	0.854617	NA	1.322636	1	DECOY_ACOM027235-PA,DECOY_AGAP009126-PA,DECOY_AGAP009126-RA_1+,DECOY_CUFF.10747.1_1+
DECOY_CUFF.2251.1_1+	0.854617	NA	1.320824	1	DECOY_CUFF.2251.1_1+,DECOY_CUFF.2251.2_2+,DECOY_CUFF.2251.3_2+,DECOY_CUFF.2251.4_2+
DECOY_AGAP009636-RA_2+	0.854617	NA	1.315374	1	DECOY_AGAP009636-RA_2+
DECOY_sp|P25588|MRC1_YEAST	0.854617	NA	1.310066	1	DECOY_sp|P25588|MRC1_YEAST
DECOY_CUFF.10548.2_1+	0.854617	NA	1.302475	1	DECOY_CUFF.10548.2_1+
DECOY_CUFF.2486.1_1+	0.854617	NA	1.299845	1	DECOY_CUFF.2486.1_1+,DECOY_CUFF.2486.2_1+
DECOY_ACOM037283-PA	0.854617	NA	1.297528	1	DECOY_ACOM037283-PA
DECOY_TCONS_00014671_2+	0.854617	NA	1.296236	1	DECOY_TCONS_00014671_2+
DECOY_AGAP001984-RA_2+	0.854617	NA	1.295656	1	DECOY_AGAP001984-RA_2+
DECOY_ACOM037375-PA	0.854617	NA	1.294245	1	DECOY_ACOM037375-PA,DECOY_AGAP002973-PA,DECOY_AGAP002973-RA_1+,DECOY_CUFF.4657.2_1+
DECOY_ACOM032062-PA	0.854617	NA	1.292590	1	DECOY_ACOM032062-PA,DECOY_AGAP011823-PA,DECOY_AGAP011823-RA_3+,DECOY_CUFF.8797.1_3+
DECOY_ACOM031425-PA	0.854617	NA	1.290549	1	DECOY_ACOM031425-PA,DECOY_AGAP007006-PA,DECOY_AGAP007006-PB,DECOY_AGAP007006-PC,DECOY_AGAP007006-RA_1+,DECOY_AGAP007006-RB_3+,DECOY_AGAP007006-RC_1+,DECOY_CUFF.2444.10_3+,DECOY_CUFF.2444.1_1+,DECOY_CUFF.2444.2_3+,DECOY_CUFF.2444.3_2+,DECOY_CUFF.2444.4_1+,DECOY_CUFF.2444.5_1+,DECOY_CUFF.2444.6_3+,DECOY_CUFF.2444.7_1+,DECOY_CUFF.2444.8_1+,DECOY_CUFF.2444.9_1+
DECOY_ACOM039502-PA	0.854617	NA	1.284136	1	DECOY_ACOM039502-PA,DECOY_AGAP006551-PA,DECOY_AGAP006551-RA_3+
DECOY_AGAP003021-RA_3+	0.854617	NA	1.283277	1	DECOY_AGAP003021-RA_3+,DECOY_AGAP003021-RB_2+,DECOY_CUFF.4684.1_1+
DECOY_AGAP000037-PA	0.854617	NA	1.282246	1	DECOY_AGAP000037-PA,DECOY_AGAP000037-RA_1+,DECOY_CUFF.15832.1_2+,DECOY_CUFF.15832.2_2+,DECOY_CUFF.15832.4_1+
DECOY_AGAP002649-RA_3+	0.854617	NA	1.280555	2	DECOY_AGAP002649-RA_3+,DECOY_CUFF.4394.1_3+,DECOY_CUFF.4394.2_1+,DECOY_CUFF.4394.3_3+
DECOY_AGAP010314-RA_2+	0.854617	NA	1.272512	1	DECOY_AGAP010314-RA_2+,DECOY_CUFF.7032.1_1+,DECOY_CUFF.7032.3_3+
DECOY_ACOM030679-PA	0.854617	NA	1.271420	1	DECOY_ACOM030679-PA,DECOY_AGAP007996-RA_2+,DECOY_AGAP007996-RB_2+,DECOY_AGAP029532-PA,DECOY_CUFF.9674.1_2+,DECOY_CUFF.9674.2_1+,DECOY_CUFF.9674.3_3+
DECOY_ACOM030055-PA	0.854617	NA	1.270446	2	DECOY_ACOM030055-PA
DECOY_AGAP028115-PA	0.854617	NA	1.270446	1	DECOY_AGAP028115-PA,DECOY_AGAP028115-RA_1+
DECOY_CUFF.9975.1_3+	0.854617	NA	1.269427	1	DECOY_CUFF.9975.1_3+,DECOY_CUFF.9975.2_1+,DECOY_CUFF.9975.3_2+,DECOY_CUFF.9975.4_2+
DECOY_CUFF.7107.1_2+	0.854617	NA	1.267625	1	DECOY_CUFF.7107.1_2+,DECOY_CUFF.7107.2_1+
DECOY_AGAP002498-RA_1+	0.854617	NA	1.266879	1	DECOY_AGAP002498-RA_1+,DECOY_CUFF.4202.1_3+
DECOY_AGAP004152-RA_3+	0.854617	NA	1.265750	1	DECOY_AGAP004152-RA_3+,DECOY_CUFF.5832.1_1+
DECOY_ACOM033802-PA	0.854617	NA	1.263722	1	DECOY_ACOM033802-PA,DECOY_AGAP001209-PA,DECOY_AGAP001209-RA_1+,DECOY_CUFF.3036.1_2+,DECOY_CUFF.3036.2_1+,DECOY_CUFF.3036.3_1+,DECOY_CUFF.3036.4_3+,DECOY_CUFF.3036.5_1+,DECOY_CUFF.3036.6_1+,DECOY_CUFF.3036.7_1+,DECOY_CUFF.3036.8_1+
DECOY_AGAP009338-RA_3+	0.854617	NA	1.263433	1	DECOY_AGAP009338-RA_3+
DECOY_CUFF.11548.1_1+	0.854617	NA	1.259643	1	DECOY_CUFF.11548.1_1+,DECOY_CUFF.11548.2_3+
DECOY_AGAP003540-RA_2+	0.854617	NA	1.257718	1	DECOY_AGAP003540-RA_2+
DECOY_AGAP002181-RA_3+	0.854617	NA	1.255647	1	DECOY_AGAP002181-RA_3+,DECOY_AGAP002181-RB_3+,DECOY_AGAP002181-RC_1+,DECOY_CUFF.4241.1_2+,DECOY_CUFF.4241.2_1+,DECOY_CUFF.4241.3_1+,DECOY_CUFF.4241.4_2+,DECOY_CUFF.4241.5_2+,DECOY_CUFF.4241.8_1+
DECOY_ACOM037091-PA	0.854617	NA	1.254075	1	DECOY_ACOM037091-PA,DECOY_AGAP002370-PA,DECOY_AGAP002370-RA_1+,DECOY_CUFF.4107.1_2+,DECOY_CUFF.4107.3_3+,DECOY_CUFF.4107.4_2+,DECOY_CUFF.4107.5_2+
DECOY_CUFF.2927.7_3+	0.854617	NA	1.252045	1	DECOY_CUFF.2927.7_3+,DECOY_CUFF.2927.9_2+
DECOY_AGAP008544-RA_3+	0.854617	NA	1.251583	1	DECOY_AGAP008544-RA_3+,DECOY_CUFF.10050.1_3+
